date,amount,method,btc,ltc,usdt
2026-05-01,4000.00,transa,0,0,0
2026-05-01,4000.00,transa,0,0,0
2026-05-01,4000.00,card,0,0,0
2026-05-01,2000.00,BALANCE,0,0,0
2026-05-01,4000.00,BALANCE,0,0,0
2026-05-01,2900.00,transa,0,0,0
2026-05-01,2800.000,USDT,0,0,39.896000
2026-05-01,2000.00,transa,0,0,0
2026-05-01,2465.0000,LTC,0,0.6122703,0
2026-05-01,4000.00,card,0,0,0
2026-05-01,2000.00,BALANCE,0,0,0
2026-05-01,2000.00,BALANCE,0,0,0
2026-05-01,2000.00,BALANCE,0,0,0
2026-05-01,2800.000,USDT,0,0,39.896000
2026-05-01,2000.00,BALANCE,0,0,0
2026-05-01,4000.00,card,0,0,0
2026-05-01,2800.000,USDT,0,0,39.896000
2026-05-01,4000.00,card,0,0,0
2026-05-01,4200.00,card,0,0,0
2026-05-01,1750.000,USDT,0,0,24.935000
2026-05-01,4200.00,card,0,0,0
2026-05-01,4000.00,BALANCE,0,0,0
2026-05-01,4000.00,card,0,0,0
2026-05-01,4200.00,card,0,0,0
2026-05-01,4000.00,BALANCE,0,0,0
2026-05-01,3100.00,BALANCE,0,0,0
2026-05-01,1700.00,card,0,0,0
2026-05-01,4000.00,card,0,0,0
2026-05-01,4000.00,transa,0,0,0
2026-05-01,1700.00,BALANCE,0,0,0
2026-05-01,2000.00,BALANCE,0,0,0
2026-05-01,2900.00,BALANCE,0,0,0
2026-05-01,4000.00,transa,0,0,0
2026-05-01,3200.00,card,0,0,0
2026-05-01,2000.00,card,0,0,0
2026-05-01,2900.00,BALANCE,0,0,0
2026-05-01,4000.00,card,0,0,0
2026-05-01,4200.00,card,0,0,0
2026-05-01,2900.00,transa,0,0,0
2026-05-01,4200.00,card,0,0,0
2026-05-01,2900.00,card,0,0,0
2026-05-01,2940.000,USDT,0,0,41.891000
2026-05-01,2000.00,card,0,0,0
2026-05-01,2900.00,card,0,0,0
2026-05-01,2000.00,card,0,0,0
2026-05-01,4000.00,transa,0,0,0
2026-05-01,4000.00,BALANCE,0,0,0
2026-05-01,4000.00,card,0,0,0
2026-05-01,2900.00,BALANCE,0,0,0
2026-05-01,4200.00,BALANCE,0,0,0
2026-05-01,2000.00,BALANCE,0,0,0
2026-05-01,4000.00,BALANCE,0,0,0
2026-05-01,4000.00,BALANCE,0,0,0
2026-05-01,4000.00,BALANCE,0,0,0
2026-05-01,2000.00,BALANCE,0,0,0
2026-05-01,4200.00,BALANCE,0,0,0
2026-05-01,4000.00,card,0,0,0
2026-05-01,2465.0000,LTC,0,0.6122703,0
2026-05-01,2900.00,BALANCE,0,0,0
2026-05-01,2900.00,BALANCE,0,0,0
2026-05-01,2900.00,BALANCE,0,0,0
2026-05-01,2000.00,transa,0,0,0
2026-05-01,2800.000,USDT,0,0,39.896000
2026-05-01,4000.00,BALANCE,0,0,0
2026-05-01,2900.00,transa,0,0,0
2026-05-01,2500.00,BALANCE,0,0,0
2026-05-01,4200.00,transa,0,0,0
2026-05-01,2500.00,BALANCE,0,0,0
2026-05-01,2900.00,BALANCE,0,0,0
2026-05-01,2900.00,BALANCE,0,0,0
2026-05-01,4000.00,BALANCE,0,0,0
2026-05-01,2900.00,BALANCE,0,0,0
2026-05-01,4000.00,BALANCE,0,0,0
2026-05-01,1700.00,BALANCE,0,0,0
2026-05-01,2000.00,BALANCE,0,0,0
2026-05-01,1700.00,BALANCE,0,0,0
2026-05-01,2000.00,transa,0,0,0
2026-05-01,2900.00,BALANCE,0,0,0
2026-05-01,4000.00,BALANCE,0,0,0
2026-05-01,2500.00,transa,0,0,0
2026-05-01,2030.000,USDT,0,0,28.925000
2026-05-01,2900.00,transa,0,0,0
2026-05-01,2500.00,BALANCE,0,0,0
2026-05-01,4000.00,transa,0,0,0
2026-05-01,2800.000,USDT,0,0,39.896000
2026-05-01,2800.000,USDT,0,0,39.896000
2026-05-01,2030.000,USDT,0,0,28.925000
2026-05-01,3400.0000,LTC,0,0.84451076,0
2026-05-01,4000.00,transa,0,0,0
2026-05-01,2900.00,transa,0,0,0
2026-05-01,3400.0000,LTC,0,0.84451076,0
2026-05-01,2800.000,USDT,0,0,39.896000
2026-05-01,2000.00,BALANCE,0,0,0
2026-05-01,2030.000,USDT,0,0,28.925000
2026-05-01,5110.000,USDT,0,0,72.811000
2026-05-01,4000.00,nirvana,0,0,0
2026-05-01,4000.00,transa,0,0,0
2026-05-01,2900.00,transa,0,0,0
2026-05-01,4000.00,BALANCE,0,0,0
2026-05-01,2030.000,USDT,0,0,28.925000
2026-05-01,3700.00,BALANCE,0,0,0
2026-05-01,2465.0000,LTC,0,0.6122703,0
2026-05-01,2900.00,BALANCE,0,0,0
2026-05-01,2500.00,BALANCE,0,0,0
2026-05-01,2600.00,BALANCE,0,0,0
2026-05-01,1700.00,BALANCE,0,0,0
2026-05-01,2000.00,BALANCE,0,0,0
2026-05-01,2800.000,USDT,0,0,39.896000
