date,amount,method,btc,ltc,usdt
2026-04-28,3200.00,card,0,0,0
2026-04-28,3900.00,transa,0,0,0
2026-04-28,2030.000,USDT,0,0,28.925000
2026-04-28,3000.00,BALANCE,0,0,0
2026-04-28,3900.00,BALANCE,0,0,0
2026-04-28,4400.00,BALANCE,0,0,0
2026-04-28,3900.00,BALANCE,0,0,0
2026-04-28,3200.00,transa,0,0,0
2026-04-28,3000.00,card,0,0,0
2026-04-28,2900.00,card,0,0,0
2026-04-27,14000.00,card,0,0,0
2026-04-27,3900.00,BALANCE,0,0,0
2026-04-27,3000.00,card,0,0,0
2026-04-27,3200.00,transa,0,0,0
2026-04-27,3900.00,BALANCE,0,0,0
2026-04-27,14000.00,card,0,0,0
2026-04-27,3200.00,BALANCE,0,0,0
2026-04-27,3900.00,card,0,0,0
2026-04-27,3200.00,card,0,0,0
2026-04-27,3200.00,BALANCE,0,0,0
2026-04-27,3000.00,BALANCE,0,0,0
2026-04-27,3200.00,BALANCE,0,0,0
2026-04-27,3000.00,BALANCE,0,0,0
2026-04-27,3000.00,BALANCE,0,0,0
2026-04-27,3200.00,juppiter,0,0,0
2026-04-27,3200.00,BALANCE,0,0,0
2026-04-27,3200.00,BALANCE,0,0,0
2026-04-27,3000.00,card,0,0,0
2026-04-27,3000.00,BALANCE,0,0,0
2026-04-27,2900.00,BALANCE,0,0,0
2026-04-27,14000.00,BALANCE,0,0,0
2026-04-27,2240.000,USDT,0,0,31.917000
2026-04-27,3200.00,BALANCE,0,0,0
2026-04-27,3200.00,card,0,0,0
2026-04-27,3200.00,card,0,0,0
2026-04-27,2240.000,USDT,0,0,31.917000
2026-04-27,4400.00,BALANCE,0,0,0
2026-04-27,3000.00,juppiter,0,0,0
2026-04-27,3200.00,card,0,0,0
2026-04-27,14000.00,BALANCE,0,0,0
2026-04-27,3900.00,BALANCE,0,0,0
2026-04-27,2100.000,USDT,0,0,29.922000
2026-04-27,3200.00,BALANCE,0,0,0
2026-04-27,3900.00,card,0,0,0
2026-04-27,3000.00,card,0,0,0
2026-04-27,4400.00,card,0,0,0
2026-04-27,3200.00,transa,0,0,0
2026-04-27,3900.00,BALANCE,0,0,0
2026-04-27,2240.000,USDT,0,0,31.917000
2026-04-27,3200.00,BALANCE,0,0,0
2026-04-27,3900.00,BALANCE,0,0,0
2026-04-27,3200.00,card,0,0,0
2026-04-27,3900.00,juppiter,0,0,0
2026-04-27,3200.00,transa,0,0,0
2026-04-27,3000.00,BALANCE,0,0,0
2026-04-27,14000.00,BALANCE,0,0,0
2026-04-27,3900.00,transa,0,0,0
2026-04-27,3900.00,transa,0,0,0
2026-04-27,3900.00,transa,0,0,0
2026-04-27,3200.00,BALANCE,0,0,0
2026-04-27,3900.00,juppiter,0,0,0
2026-04-27,3900.00,juppiter,0,0,0
2026-04-27,3900.00,transa,0,0,0
2026-04-27,2730.000,USDT,0,0,38.899000
2026-04-27,3200.00,BALANCE,0,0,0
2026-04-26,3900.00,transa,0,0,0
2026-04-26,2730.000,USDT,0,0,38.899000
2026-04-26,3200.00,BALANCE,0,0,0
2026-04-26,2100.000,USDT,0,0,29.922000
2026-04-26,14000.00,BALANCE,0,0,0
2026-04-26,3900.00,BALANCE,0,0,0
2026-04-26,3200.00,BALANCE,0,0,0
2026-04-26,3200.00,juppiter,0,0,0
2026-04-26,4400.00,BALANCE,0,0,0
2026-04-26,3200.00,juppiter,0,0,0
2026-04-26,3900.00,BALANCE,0,0,0
2026-04-26,3900.00,BALANCE,0,0,0
2026-04-26,2730.000,USDT,0,0,38.899000
2026-04-26,3900.00,BALANCE,0,0,0
2026-04-26,4000.00,juppiter,0,0,0
2026-04-26,2730.000,USDT,0,0,38.899000
2026-04-26,3200.00,BALANCE,0,0,0
2026-04-26,3200.00,BALANCE,0,0,0
2026-04-26,2240.000,USDT,0,0,31.917000
2026-04-26,2900.00,nirvana,0,0,0
2026-04-26,3200.00,transa,0,0,0
2026-04-26,3900.00,transa,0,0,0
2026-04-26,3900.00,BALANCE,0,0,0
2026-04-26,3200.00,BALANCE,0,0,0
2026-04-26,3200.00,BALANCE,0,0,0
2026-04-26,3000.00,BALANCE,0,0,0
2026-04-26,3200.00,BALANCE,0,0,0
2026-04-26,3200.00,juppiter,0,0,0
2026-04-26,14000.00,juppiter,0,0,0
2026-04-26,3200.00,BALANCE,0,0,0
2026-04-26,3200.00,BALANCE,0,0,0
2026-04-26,2100.000,USDT,0,0,29.922000
2026-04-26,3000.00,juppiter,0,0,0
2026-04-26,2730.000,USDT,0,0,38.899000
2026-04-26,3200.00,transa,0,0,0
2026-04-26,9800.000,USDT,0,0,139.637000
2026-04-26,3200.00,BALANCE,0,0,0
2026-04-26,2240.000,USDT,0,0,31.917000
2026-04-26,14000.00,card,0,0,0
2026-04-26,3900.00,BALANCE,0,0,0
2026-04-26,3900.00,BALANCE,0,0,0
2026-04-26,3200.00,card,0,0,0
2026-04-26,3200.00,card,0,0,0
2026-04-26,2900.00,BALANCE,0,0,0
2026-04-26,3200.00,BALANCE,0,0,0
2026-04-26,3900.00,BALANCE,0,0,0
2026-04-26,3000.00,card,0,0,0
2026-04-26,3900.00,card,0,0,0
2026-04-26,2730.000,USDT,0,0,38.899000
2026-04-26,3200.00,BALANCE,0,0,0
2026-04-26,14000.00,card,0,0,0
2026-04-26,3200.00,BALANCE,0,0,0
2026-04-26,3900.00,transa,0,0,0
2026-04-26,3200.00,card,0,0,0
2026-04-26,3000.00,transa,0,0,0
2026-04-26,3900.00,card,0,0,0
2026-04-26,3200.00,card,0,0,0
2026-04-26,3900.00,card,0,0,0
2026-04-26,3200.00,card,0,0,0
2026-04-26,3200.00,BALANCE,0,0,0
2026-04-26,3900.00,card,0,0,0
2026-04-26,3000.00,BALANCE,0,0,0
2026-04-26,3200.00,card,0,0,0
2026-04-26,2100.000,USDT,0,0,29.922000
2026-04-26,3000.00,juppiter,0,0,0
2026-04-26,3900.00,BALANCE,0,0,0
2026-04-26,3900.00,transa,0,0,0
2026-04-26,3900.00,card,0,0,0
2026-04-26,3200.00,card,0,0,0
2026-04-26,3900.00,nirvana,0,0,0
2026-04-26,3200.00,BALANCE,0,0,0
2026-04-26,3200.00,BALANCE,0,0,0
2026-04-26,3200.00,card,0,0,0
2026-04-25,3900.00,BALANCE,0,0,0
2026-04-25,2100.000,USDT,0,0,29.922000
2026-04-25,3200.00,card,0,0,0
2026-04-25,3200.00,BALANCE,0,0,0
2026-04-25,2730.000,USDT,0,0,38.899000
2026-04-25,3000.00,BALANCE,0,0,0
2026-04-25,2240.000,USDT,0,0,31.917000
2026-04-25,3900.00,card,0,0,0
2026-04-25,3900.00,BALANCE,0,0,0
2026-04-25,3000.00,card,0,0,0
2026-04-25,3900.00,BALANCE,0,0,0
2026-04-25,3200.00,card,0,0,0
2026-04-25,3900.00,card,0,0,0
