date,amount,method,btc,ltc,usdt
2026-05-08,7300.00,card,0,0,0
2026-05-08,4200.00,card,0,0,0
2026-05-08,3200.00,BALANCE,0,0,0
2026-05-08,4000.00,BALANCE,0,0,0
2026-05-08,2900.00,BALANCE,0,0,0
2026-05-08,4000.00,BALANCE,0,0,0
2026-05-08,4000.00,BALANCE,0,0,0
2026-05-08,2900.00,card,0,0,0
2026-05-08,2800.000,USDT,0,0,39.896000
2026-05-08,2030.000,USDT,0,0,28.925000
2026-05-08,4000.00,BALANCE,0,0,0
2026-05-08,4000.00,BALANCE,0,0,0
2026-05-08,4200.00,card,0,0,0
2026-05-08,4000.00,BALANCE,0,0,0
2026-05-08,4000.00,transa,0,0,0
2026-05-08,4000.00,BALANCE,0,0,0
2026-05-08,2500.00,juppiter,0,0,0
2026-05-08,2900.00,card,0,0,0
2026-05-08,1700.00,transa,0,0,0
2026-05-08,2900.00,card,0,0,0
2026-05-08,1700.00,transa,0,0,0
2026-05-08,4000.00,juppiter,0,0,0
2026-05-08,4000.00,card,0,0,0
2026-05-08,1700.00,card,0,0,0
2026-05-08,7300.00,BALANCE,0,0,0
2026-05-08,2000.00,card,0,0,0
2026-05-08,4000.00,juppiter,0,0,0
2026-05-08,2900.00,juppiter,0,0,0
2026-05-08,4000.00,transa,0,0,0
2026-05-08,2800.000,USDT,0,0,39.896000
2026-05-08,2900.00,BALANCE,0,0,0
2026-05-08,2800.000,USDT,0,0,39.896000
2026-05-08,1750.000,USDT,0,0,24.935000
2026-05-08,4000.00,BALANCE,0,0,0
2026-05-08,4000.00,transa,0,0,0
2026-05-08,2800.000,USDT,0,0,39.896000
2026-05-08,1700.00,BALANCE,0,0,0
2026-05-08,5110.000,USDT,0,0,72.811000
2026-05-08,3600.00,juppiter,0,0,0
2026-05-08,2900.00,BALANCE,0,0,0
2026-05-08,3100.00,BALANCE,0,0,0
2026-05-08,2900.00,BALANCE,0,0,0
2026-05-07,2900.00,card,0,0,0
2026-05-07,2900.00,BALANCE,0,0,0
2026-05-07,2000.00,BALANCE,0,0,0
2026-05-07,2800.000,USDT,0,0,39.896000
2026-05-07,4000.00,card,0,0,0
2026-05-07,2900.00,card,0,0,0
2026-05-07,2500.00,transa,0,0,0
2026-05-07,2500.00,card,0,0,0
2026-05-07,1700.00,BALANCE,0,0,0
2026-05-07,4000.00,juppiter,0,0,0
2026-05-07,2900.00,transa,0,0,0
2026-05-07,1700.00,BALANCE,0,0,0
2026-05-07,4000.00,transa,0,0,0
2026-05-07,2900.00,transa,0,0,0
2026-05-07,2800.000,USDT,0,0,39.896000
2026-05-07,2500.00,BALANCE,0,0,0
2026-05-07,10.00,BALANCE,0,0,0
2026-05-07,4000.00,card,0,0,0
2026-05-07,2800.000,USDT,0,0,39.896000
2026-05-07,2000.00,BALANCE,0,0,0
2026-05-07,5110.000,USDT,0,0,72.811000
2026-05-07,2500.00,card,0,0,0
2026-05-07,3200.00,card,0,0,0
2026-05-07,2800.000,USDT,0,0,39.896000
2026-05-07,2240.000,USDT,0,0,31.917000
2026-05-07,4000.00,transa,0,0,0
2026-05-07,4000.00,BALANCE,0,0,0
2026-05-07,4000.00,card,0,0,0
2026-05-07,4000.00,card,0,0,0
2026-05-07,2900.00,transa,0,0,0
2026-05-07,2000.00,BALANCE,0,0,0
